latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.599998,77.20001,217.0,0,GMT,GMT

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2024-04-23T09:00,83.1,20.3,3.6,8.8,167.0,214.0
2024-04-23T10:00,76.1,18.2,5.0,6.9,154.0,213.0
2024-04-23T11:00,71.9,17.2,7.7,6.4,138.0,222.0
2024-04-23T12:00,117.3,23.7,10.7,8.6,126.0,243.0
2024-04-23T13:00,112.5,26.0,16.5,11.0,112.0,298.0
2024-04-23T14:00,101.5,28.8,24.9,14.7,93.0,380.0
2024-04-23T15:00,112.0,35.0,34.6,19.1,74.0,494.0
2024-04-23T16:00,131.3,44.4,47.1,25.4,57.0,670.0
2024-04-23T17:00,153.7,52.9,60.9,32.6,40.0,879.0
2024-04-23T18:00,170.0,57.4,70.5,37.1,27.0,1030.0
2024-04-23T19:00,178.3,58.1,73.3,37.1,19.0,1081.0
2024-04-23T20:00,182.1,58.4,72.0,34.4,14.0,1076.0
2024-04-23T21:00,181.1,57.9,69.1,31.3,11.0,1055.0
2024-04-23T22:00,169.5,55.9,64.6,27.9,6.0,1028.0
2024-04-23T23:00,155.1,52.9,58.6,24.1,3.0,987.0
2024-04-24T00:00,155.5,56.0,59.8,27.8,1.0,1116.0
2024-04-24T01:00,150.9,58.1,55.5,26.9,29.0,1052.0
2024-04-24T02:00,148.1,59.8,49.2,25.5,68.0,957.0
2024-04-24T03:00,152.3,56.9,41.3,24.4,105.0,833.0
2024-04-24T04:00,149.0,47.7,30.4,24.2,137.0,653.0
2024-04-24T05:00,146.2,36.3,17.9,24.2,167.0,443.0
2024-04-24T06:00,105.7,26.7,8.5,22.5,185.0,285.0
2024-04-24T07:00,75.4,20.9,4.3,17.4,185.0,219.0
2024-04-24T08:00,66.4,17.1,3.2,10.6,173.0,206.0
2024-04-24T09:00,70.5,15.3,3.3,5.8,162.0,205.0
2024-04-24T10:00,85.0,15.7,3.1,4.3,159.0,195.0
2024-04-24T11:00,104.3,16.9,4.1,4.8,156.0,198.0
2024-04-24T12:00,143.0,14.0,9.8,7.0,152.0,253.0
2024-04-24T13:00,147.1,22.6,22.0,11.0,128.0,382.0
2024-04-24T14:00,163.4,33.6,38.4,16.5,95.0,556.0
2024-04-24T15:00,182.5,41.1,47.5,20.1,74.0,657.0
2024-04-24T16:00,178.8,42.8,42.1,19.9,76.0,612.0
2024-04-24T17:00,144.4,40.9,29.5,17.9,89.0,495.0
2024-04-24T18:00,102.9,37.1,20.0,16.1,97.0,404.0
2024-04-24T19:00,78.2,34.5,17.8,15.3,92.0,381.0
2024-04-24T20:00,68.0,33.4,18.7,14.9,82.0,386.0
2024-04-24T21:00,65.0,32.9,20.0,14.6,72.0,396.0
2024-04-24T22:00,62.9,32.8,21.0,14.4,62.0,401.0
2024-04-24T23:00,60.5,32.8,22.4,14.5,53.0,411.0
2024-04-25T00:00,54.1,36.0,23.1,14.9,52.0,443.0
2024-04-25T01:00,63.3,39.5,25.8,16.9,59.0,525.0
2024-04-25T02:00,70.1,43.7,29.3,19.8,71.0,632.0
2024-04-25T03:00,75.0,45.9,29.6,22.0,90.0,672.0
2024-04-25T04:00,71.9,42.8,23.9,23.6,124.0,582.0
2024-04-25T05:00,68.9,38.1,15.0,24.5,165.0,426.0
2024-04-25T06:00,67.5,33.9,8.1,23.6,192.0,302.0
2024-04-25T07:00,61.9,27.1,5.0,19.2,194.0,248.0
2024-04-25T08:00,59.8,21.5,3.7,12.8,181.0,226.0
2024-04-25T09:00,67.8,19.6,3.6,8.1,169.0,217.0
2024-04-25T10:00,81.5,18.5,3.3,6.1,164.0,202.0
2024-04-25T11:00,100.4,18.5,4.1,5.7,159.0,200.0
2024-04-25T12:00,118.0,15.7,10.9,7.8,150.0,254.0
2024-04-25T13:00,114.8,25.0,29.6,13.8,120.0,464.0
2024-04-25T14:00,137.8,35.5,55.0,21.9,78.0,752.0
2024-04-25T15:00,164.8,44.5,72.1,27.4,47.0,951.0
2024-04-25T16:00,191.9,51.2,73.8,28.1,36.0,990.0
2024-04-25T17:00,204.4,53.6,67.0,26.1,35.0,940.0
2024-04-25T18:00,183.5,46.6,57.6,23.3,39.0,848.0
2024-04-25T19:00,147.6,38.3,44.8,19.6,48.0,697.0
2024-04-25T20:00,108.5,32.4,29.4,15.1,60.0,504.0
2024-04-25T21:00,77.1,27.6,18.7,12.1,68.0,364.0
2024-04-25T22:00,57.2,24.4,16.7,11.8,64.0,316.0
2024-04-25T23:00,46.6,22.8,19.5,13.1,55.0,321.0
2024-04-26T00:00,54.1,21.9,21.8,16.3,62.0,334.0
2024-04-26T01:00,69.6,29.6,25.6,19.3,67.0,421.0
2024-04-26T02:00,74.7,36.6,30.5,23.5,76.0,537.0
2024-04-26T03:00,78.7,37.3,32.1,27.0,94.0,594.0
2024-04-26T04:00,78.5,37.3,27.2,29.8,130.0,535.0
2024-04-26T05:00,77.5,37.0,18.9,31.8,174.0,415.0
2024-04-26T06:00,77.1,33.6,12.0,31.2,203.0,317.0
2024-04-26T07:00,86.1,23.1,8.0,25.9,205.0,268.0
2024-04-26T08:00,99.7,22.9,5.3,17.9,191.0,241.0
2024-04-26T09:00,102.7,22.4,4.4,11.9,175.0,227.0
2024-04-26T10:00,99.9,21.1,5.5,9.7,160.0,225.0
2024-04-26T11:00,94.8,19.7,8.3,9.4,142.0,238.0
2024-04-26T12:00,60.3,18.9,12.7,10.4,136.0,275.0
2024-04-26T13:00,86.6,36.7,15.5,11.2,118.0,300.0
2024-04-26T14:00,135.5,40.0,19.6,12.4,93.0,337.0
2024-04-26T15:00,114.8,28.1,24.1,13.7,71.0,383.0
2024-04-26T16:00,69.8,24.3,30.2,15.5,55.0,454.0
2024-04-26T17:00,63.3,27.3,36.7,17.4,42.0,535.0
2024-04-26T18:00,71.7,30.5,39.8,18.1,34.0,570.0
2024-04-26T19:00,73.6,28.6,36.1,16.3,35.0,519.0
2024-04-26T20:00,62.4,25.6,28.9,13.3,41.0,423.0
2024-04-26T21:00,51.3,23.9,24.0,11.4,45.0,354.0
2024-04-26T22:00,48.7,24.0,24.3,11.5,42.0,340.0
2024-04-26T23:00,49.6,25.0,27.0,12.7,37.0,353.0
2024-04-27T00:00,84.8,29.5,21.4,14.5,44.0,337.0
2024-04-27T01:00,93.6,31.5,22.4,16.7,48.0,377.0
2024-04-27T02:00,89.9,33.9,23.7,19.8,56.0,431.0
2024-04-27T03:00,96.6,35.4,23.4,22.8,72.0,458.0
2024-04-27T04:00,107.6,39.2,20.3,26.3,106.0,436.0
2024-04-27T05:00,115.5,43.4,15.8,29.8,150.0,388.0
2024-04-27T06:00,123.9,40.0,11.6,29.9,178.0,339.0
2024-04-27T07:00,136.0,28.2,8.2,23.9,179.0,292.0
2024-04-27T08:00,131.3,26.8,5.2,14.5,164.0,245.0
2024-04-27T09:00,131.8,26.0,3.7,7.6,151.0,215.0
2024-04-27T10:00,136.4,25.3,3.2,5.2,146.0,200.0
2024-04-27T11:00,143.9,25.0,4.2,5.2,141.0,201.0
2024-04-27T12:00,153.2,24.3,8.9,6.7,131.0,243.0
2024-04-27T13:00,134.1,29.9,18.2,9.9,112.0,342.0
2024-04-27T14:00,115.3,35.3,30.9,14.3,86.0,477.0
2024-04-27T15:00,95.9,36.1,38.7,17.2,67.0,562.0
2024-04-27T16:00,84.5,34.5,36.8,17.0,63.0,551.0
2024-04-27T17:00,74.0,32.7,30.0,15.3,65.0,491.0
2024-04-27T18:00,66.6,31.4,24.7,13.8,66.0,440.0
2024-04-27T19:00,62.9,30.3,22.7,12.9,62.0,416.0
2024-04-27T20:00,62.2,29.8,22.1,12.3,55.0,402.0
2024-04-27T21:00,64.5,30.0,23.6,12.6,48.0,404.0
2024-04-27T22:00,70.8,31.1,28.7,14.5,36.0,424.0
2024-04-27T23:00,77.3,33.1,35.8,17.4,24.0,461.0
2024-04-28T00:00,71.5,28.4,23.6,13.4,38.0,381.0
2024-04-28T01:00,81.3,30.5,25.7,15.2,45.0,443.0
2024-04-28T02:00,87.5,34.7,28.2,17.7,56.0,523.0
2024-04-28T03:00,103.6,36.3,27.7,18.6,71.0,547.0
2024-04-28T04:00,131.3,36.6,21.2,16.7,96.0,460.0
2024-04-28T05:00,126.2,28.1,11.7,13.4,125.0,316.0
2024-04-28T06:00,121.1,23.7,4.6,10.6,147.0,209.0
2024-04-28T07:00,125.7,23.3,2.4,9.1,157.0,180.0
2024-04-28T08:00,121.5,22.9,2.6,8.2,159.0,187.0
2024-04-28T09:00,116.6,22.5,3.5,7.6,159.0,199.0
2024-04-28T10:00,115.3,22.0,2.6,6.8,159.0,183.0
2024-04-28T11:00,116.6,21.9,2.5,6.3,156.0,172.0
2024-04-28T12:00,133.2,26.0,11.1,11.2,152.0,262.0
2024-04-28T13:00,125.7,35.3,35.9,19.6,119.0,563.0
2024-04-28T14:00,154.6,51.2,69.8,31.0,74.0,976.0
2024-04-28T15:00,170.4,61.0,93.3,38.6,39.0,1269.0
2024-04-28T16:00,166.7,64.5,97.7,38.9,22.0,1341.0
2024-04-28T17:00,155.1,63.6,91.8,35.4,16.0,1291.0
2024-04-28T18:00,133.2,58.7,82.0,31.1,15.0,1190.0
2024-04-28T19:00,106.6,49.1,67.8,26.2,23.0,1025.0
2024-04-28T20:00,86.4,41.0,49.8,20.5,36.0,807.0
2024-04-28T21:00,71.5,35.6,36.4,16.6,46.0,640.0
2024-04-28T22:00,60.3,32.2,31.7,15.5,44.0,565.0
2024-04-28T23:00,54.2,30.7,31.6,16.2,38.0,541.0
2024-04-29T00:00,38.9,25.5,30.3,16.2,38.0,500.0
2024-04-29T01:00,41.0,26.7,31.5,17.9,51.0,553.0
2024-04-29T02:00,47.1,30.4,32.8,20.3,71.0,622.0
2024-04-29T03:00,54.4,33.3,31.6,22.4,98.0,642.0
2024-04-29T04:00,61.7,34.1,25.5,24.3,137.0,566.0
2024-04-29T05:00,74.7,34.8,16.8,26.1,183.0,441.0
2024-04-29T06:00,96.6,37.5,10.0,26.5,217.0,342.0
2024-04-29T07:00,104.1,35.3,6.8,24.8,230.0,301.0
2024-04-29T08:00,104.1,32.7,5.6,21.8,231.0,286.0
2024-04-29T09:00,102.9,32.6,5.5,19.2,227.0,281.0
2024-04-29T10:00,104.8,33.1,6.6,17.5,220.0,282.0
2024-04-29T11:00,107.8,32.7,8.8,16.3,207.0,293.0
2024-04-29T12:00,217.0,35.9,8.8,13.0,165.0,252.0
2024-04-29T13:00,202.1,43.7,14.8,15.2,145.0,312.0
2024-04-29T14:00,198.8,49.2,23.0,18.1,118.0,394.0
2024-04-29T15:00,204.0,51.8,29.1,20.3,95.0,456.0
2024-04-29T16:00,192.8,52.3,31.2,21.2,83.0,480.0
2024-04-29T17:00,166.2,50.3,31.3,21.3,76.0,484.0
2024-04-29T18:00,130.9,45.8,30.4,20.6,69.0,479.0
2024-04-29T19:00,106.6,42.0,28.6,18.4,61.0,465.0
2024-04-29T20:00,108.5,42.5,26.0,15.4,54.0,443.0
2024-04-29T21:00,141.6,47.3,23.4,13.1,49.0,425.0
2024-04-29T22:00,177.4,54.4,21.0,12.1,46.0,414.0
2024-04-29T23:00,187.7,58.8,18.7,11.8,46.0,408.0
2024-04-30T00:00,163.9,50.8,17.3,11.2,59.0,349.0
2024-04-30T01:00,177.4,53.6,18.6,12.8,66.0,396.0
2024-04-30T02:00,184.9,57.0,20.2,14.9,77.0,457.0
2024-04-30T03:00,211.9,56.3,19.9,16.2,92.0,476.0
2024-04-30T04:00,217.5,49.4,15.6,15.9,115.0,411.0
2024-04-30T05:00,174.2,35.9,9.4,14.6,142.0,304.0
2024-04-30T06:00,138.8,27.2,4.8,13.3,162.0,223.0
2024-04-30T07:00,121.1,25.2,3.3,12.0,170.0,198.0
2024-04-30T08:00,110.6,23.4,3.5,10.7,172.0,200.0
2024-04-30T09:00,104.3,21.4,4.2,9.4,170.0,206.0
2024-04-30T10:00,106.9,20.0,4.3,7.9,166.0,200.0
2024-04-30T11:00,119.0,19.8,4.9,6.6,159.0,200.0
2024-04-30T12:00,107.8,17.3,9.0,6.7,152.0,230.0
2024-04-30T13:00,105.0,23.2,24.8,11.0,125.0,379.0
2024-04-30T14:00,110.8,30.6,46.7,17.1,87.0,591.0
2024-04-30T15:00,138.3,40.3,63.3,23.6,57.0,796.0
2024-04-30T16:00,175.6,50.3,70.6,32.0,42.0,1013.0
2024-04-30T17:00,203.0,58.8,72.6,40.7,35.0,1224.0
2024-04-30T18:00,225.4,63.8,70.1,43.9,32.0,1299.0
2024-04-30T19:00,253.3,66.6,61.6,36.6,33.0,1135.0
2024-04-30T20:00,263.6,64.7,48.7,23.8,39.0,836.0
2024-04-30T21:00,304.5,68.7,36.6,13.8,46.0,585.0
2024-04-30T22:00,345.5,81.0,26.5,10.2,55.0,449.0
2024-04-30T23:00,353.9,90.6,17.2,9.6,65.0,362.0
2024-05-01T00:00,431.2,98.5,12.3,10.6,67.0,328.0
2024-05-01T01:00,469.4,111.5,12.6,11.2,76.0,332.0
2024-05-01T02:00,491.7,114.1,12.9,11.9,89.0,336.0
2024-05-01T03:00,439.6,102.2,12.3,12.0,104.0,326.0
2024-05-01T04:00,281.3,68.7,9.8,10.9,124.0,288.0
2024-05-01T05:00,183.0,40.6,6.4,9.2,146.0,235.0
2024-05-01T06:00,144.8,25.3,3.9,7.6,161.0,195.0
2024-05-01T07:00,136.0,17.4,2.9,6.4,165.0,177.0
2024-05-01T08:00,180.7,18.0,2.7,5.3,163.0,171.0
2024-05-01T09:00,258.0,23.6,3.1,4.7,160.0,172.0
2024-05-01T10:00,337.1,30.7,3.7,4.5,157.0,177.0
2024-05-01T11:00,394.9,36.8,4.9,4.7,153.0,188.0
2024-05-01T12:00,273.8,25.1,6.7,5.2,147.0,218.0
2024-05-01T13:00,268.2,31.8,11.7,7.4,133.0,270.0
2024-05-01T14:00,259.8,39.5,18.5,10.5,115.0,341.0
2024-05-01T15:00,273.8,46.9,23.3,12.7,100.0,393.0
